-0.5	0.0009127211345119949
-0.48	0.000979928760887712
-0.46	0.0010543806804599318
-0.44	0.0011370715511133682
-0.42	0.001229151780304161
-0.4	0.0013319509274262546
-0.38	0.0014470023540957182
-0.36	0.001576067262356884
-0.33999999999999997	0.0017211545602108923
-0.32	0.0018845301422989345
-0.3	0.0020687044829461095
-0.28	0.002276379880290784
-0.26	0.0025103268249008115
-0.24	0.0027731410361277083
-0.21999999999999997	0.0030668072557578224
-0.2	0.003391963797250474
-0.18	0.0037467318467583667
-0.15999999999999998	0.004124975188566701
-0.14	0.004513967084567772
-0.12	0.004891834011662661
-0.09999999999999998	0.005226130682689984
-0.08000000000000002	0.005476794050277032
-0.06	0.00560890433966093
-0.03999999999999998	0.00561860347025386
-0.020000000000000018	0.005558433756661867
0.0	0.005519480861844162
0.020000000000000018	0.005551303801208983
0.040000000000000036	0.005607256451895755
0.06000000000000005	0.005596620615105486
0.07999999999999996	0.005465522906521913
0.09999999999999998	0.005216542780749771
0.12	0.004883932718839073
0.14	0.004507524385623482
0.16000000000000003	0.004119728032650709
0.18000000000000005	0.0037424472257158673
0.20000000000000007	0.0033884515132825465
0.21999999999999997	0.0030639161780692398
0.24	0.00277075185433463
0.26	0.0025083452291940764
0.28	0.002274731019027981
0.30000000000000004	0.002067328653733277
0.32000000000000006	0.0018833794809243222
0.33999999999999997	0.0017201904968043454
0.36	0.0015752585599136072
0.38	0.001446323589051855
0.4	0.001331381307121069
0.42000000000000004	0.0012286742184188198
0.44000000000000006	0.0011366719415826982
0.45999999999999996	0.0010540473247455137
0.48	0.0009796519142455163
0.5	0.0009124926449613038
