0.1	0.4202315545337236
0.2	0.4181938148599766
0.3	0.41615759814470943
0.4	0.4141232850797307
0.5	0.41208524444877676
0.6	0.4100295722131426
0.7	0.40792338177160425
0.7999999999999999	0.4056735729615329
0.8999999999999999	0.40288329459099353
0.9999999999999999	0.39225251324899524
1.0999999999999999	3.545995956784748
1.2	3.5423477182474787
1.3	3.5400316166188888
1.4	3.538002318975054
1.5	3.536090889495831
1.5999999999999999	3.5342453388357824
1.7	3.532444248237965
1.8	3.5306770950607445
1.9	3.528938039848355
2.0	3.5272235297283916
