-0.5	0.0002045966115432545
-0.48	0.00022014840873483914
-0.46	0.0002374618361763357
-0.44	0.0002567984018905185
-0.42	0.0002784663812686624
-0.4	0.000302830105301097
-0.38	0.00033032103613274855
-0.36	0.00036145081176491026
-0.33999999999999997	0.0003968263019109256
-0.32	0.0004371664074491407
-0.3	0.0004833197192313518
-0.28	0.000536280995156948
-0.26	0.0005972023342638735
-0.24	0.0006673913225467616
-0.21999999999999997	0.0007482824302390302
-0.2	0.0008413584973078856
-0.18	0.0009479854997361772
-0.15999999999999998	0.0010691070795189955
-0.14	0.0012047325197649087
-0.12	0.0013531636837630437
-0.09999999999999998	0.0015099887012566112
-0.08000000000000002	0.0016670964873767105
-0.06	0.0018123854406942022
-0.03999999999999998	0.001931243401702579
-0.020000000000000018	0.0020102721302768176
0.0	0.002040850508477129
0.020000000000000018	0.0020190240985435313
0.040000000000000036	0.0019454066819140003
0.06000000000000005	0.0018281571454580978
0.07999999999999996	0.001682055244262487
0.09999999999999998	0.0015230997879937223
0.12	0.0013642110867066943
0.14	0.001213868952693147
0.16000000000000003	0.0010766086204729835
0.18000000000000005	0.0009541399163606985
0.20000000000000007	0.0008464223854638094
0.21999999999999997	0.0007524697715971358
0.24	0.000670874909390509
0.26	0.0006001195702817679
0.28	0.0005387404610140255
0.30000000000000004	0.000485407131413281
0.32000000000000006	0.0004389495751954247
0.33999999999999997	0.0003983590818548274
0.36	0.00036277619675748735
0.38	0.000331473543017477
0.4	0.00030383761323912436
0.42000000000000004	0.0002793515466329782
0.44000000000000006	0.0002575797495119783
0.45999999999999996	0.00023815460396968413
0.48	0.00022076520437943944
0.5	0.00020514792562696324
