-0.9	0.015649879472267345
-0.8	0.020716092818749133
-0.7	0.022681976556038198
-0.6	0.02324457527470612
-0.5	0.023122477268316323
-0.4	0.02265586747267445
-0.29999999999999993	0.022018106362767145
-0.19999999999999996	0.021301922310605736
-0.09999999999999998	0.02055837695218168
0.0	0.019815903915723247
0.09999999999999998	0.019090184215191902
0.20000000000000007	0.018389514952517436
0.30000000000000016	0.01771784013443621
0.4	0.0170765175973201
0.5000000000000001	0.016465386259784356
0.6	0.01588345988942657
0.7000000000000001	0.015329506771528629
0.8000000000000002	0.014803040493223982
0.9	0.014309230589052544
